num_processes,avg_arrival_gap,avg_burst,burst_variance,min_burst,max_burst,avg_priority,priority_variance,avg_memory,cpu_load_estimate,regime,fcfs_avg_waiting,fcfs_avg_turnaround,sjf_avg_waiting,sjf_avg_turnaround,srtf_avg_waiting,srtf_avg_turnaround,rr_avg_waiting,rr_avg_turnaround,priority_avg_waiting,priority_avg_turnaround,best_algorithm_by_waiting,best_algorithm_by_turnaround,best_algorithm
15,0.786,23.067,86.329,10,38,2.867,1.316,556,5.0,uniform_heavy,152.467,175.533,118.667,141.733,118.067,141.133,236.6,259.667,161.533,184.6,SJF,SJF,SJF
14,0.154,9.286,1.918,7,11,2.857,2.551,645,5.0,near_simultaneous_uniform,58.786,68.071,54.143,63.429,54.143,63.429,96.571,105.857,61.429,70.714,SJF,SJF,SJF
11,1.1,23.545,146.793,1,38,3.909,2.628,449.727,5.0,priority_correlated,92.545,116.091,79.909,103.455,76.636,100.182,148.455,172.0,81.455,105.0,SJF,SJF,Priority
21,4.2,14.952,76.617,4,30,2.81,2.535,661.476,2.754,high_arrival_spread,114.0,128.952,75.905,90.857,66.286,81.238,148.381,163.333,110.048,125.0,SJF,SJF,SJF
12,0.182,11.667,1.556,9,13,2.75,1.854,463.833,5.0,near_simultaneous_uniform,63.25,74.917,59.5,71.167,59.5,71.167,113.167,124.833,63.417,75.083,SJF,SJF,SJF
11,0.5,32.545,58.793,21,46,3.182,2.149,522.909,5.0,batch_long,164.727,197.273,137.182,169.727,137.0,169.545,274.273,306.818,154.545,187.091,SJF,SJF,SJF
8,0.286,7.375,1.984,6,10,3,2.75,548.625,4.917,near_simultaneous_uniform,23.625,31.0,22.0,29.375,22.0,29.375,39.25,46.625,25.875,33.25,SJF,SJF,SJF
43,1.976,4.744,8.097,1,10,3.209,1.933,503.349,2.194,uniform_light,62.605,67.349,36.814,41.558,36.256,41.0,71.442,76.186,62.512,67.256,SJF,SJF,SJF
11,0.6,11.545,186.248,2,37,2.727,1.835,509.545,2.953,interactive_short,88.0,99.545,38.636,50.182,21.091,32.636,40.273,51.818,51.636,63.182,SJF,SJF,RR
46,1,19.522,114.467,1,38,3.37,1.972,562.891,5.0,priority_correlated,393.13,412.652,276.304,295.826,276.13,295.652,553.304,572.826,281.326,300.848,SJF,SJF,Priority
32,2.065,28.156,206.507,2,49,4.281,5.202,639.875,5.0,bursty_mixed,438.719,466.875,280.719,308.875,279.094,307.25,576.5,604.656,441.812,469.969,SJF,SJF,SJF
14,0.154,20.857,1.122,18,22,2.571,2.102,526.143,5.0,near_simultaneous_uniform,132.786,153.643,130.857,151.714,130.857,151.714,251.857,272.714,135.214,156.071,SJF,SJF,SJF
30,0.966,18.533,137.316,2,38,3.267,2.329,556.9,5.0,priority_correlated,241.933,260.467,157.867,176.4,157.533,176.067,311.7,330.233,161.867,180.4,SJF,SJF,SJF
15,0.357,39.333,43.422,27,49,3.133,1.316,567.267,5.0,batch_long,262.733,302.067,245.0,284.333,244.867,284.2,481.2,520.533,264.533,303.867,SJF,SJF,SJF
40,2.026,23.9,196.44,2,49,3.975,4.974,563.225,5.0,bursty_mixed,409.0,432.9,289.3,313.2,277.575,301.475,562.825,586.725,439.225,463.125,SJF,SJF,SJF
14,0.385,36.857,93.694,20,50,3.071,1.781,602.143,5.0,batch_long,217.286,254.143,199.857,236.714,199.857,236.714,393.214,430.071,225.714,262.571,SJF,SJF,SJF
30,1,22,158.667,1,40,3.7,2.61,524.733,5.0,priority_correlated,268.367,290.367,211.533,233.533,197.533,219.533,400.167,422.167,214.633,236.633,SJF,SJF,SJF
25,0.833,18.56,135.126,2,38,3.32,2.138,545.32,5.0,priority_correlated,220.92,239.48,131.76,150.32,131.56,150.12,270.64,289.2,134.16,152.72,SJF,SJF,SJF
42,0.927,21.905,154.086,1,40,3.286,2.633,535.31,5.0,priority_anticorrelated,418.571,440.476,283.19,305.095,282.976,304.881,564.81,586.714,575.69,597.595,SJF,SJF,SJF
37,0.917,19.216,123.521,1,40,3.595,2.079,495.919,5.0,priority_anticorrelated,330.486,349.703,211.784,231.0,211.649,230.865,431.514,450.73,440.432,459.649,SJF,SJF,SJF
21,1,22.333,82.127,10,37,3.524,2.154,641.286,5.0,uniform_heavy,234.095,256.429,159.048,181.381,159.048,181.381,325.714,348.048,227.905,250.238,SJF,SJF,SJF
45,1.932,22.556,176.336,2,48,3.644,4.718,613.933,5.0,bursty_mixed,462.356,484.911,285.956,308.511,285.556,308.111,587.267,609.822,431.533,454.089,SJF,SJF,SJF
19,2.056,6.211,5.324,2,10,3.263,1.773,669.895,2.511,uniform_light,35.316,41.526,27.316,33.526,26.947,33.158,50.211,56.421,30.684,36.895,SJF,SJF,Priority
15,0.143,16.467,1.182,15,19,3.267,2.062,509.733,5.0,near_simultaneous_uniform,112.2,128.667,110.067,126.533,110.067,126.533,202.933,219.4,112.8,129.267,SJF,SJF,SJF
38,0.216,4.947,60.997,1,32,2.105,0.778,519.921,4.7,interactive_short,122.947,127.895,63.947,68.895,38.0,42.947,59.921,64.868,84.658,89.605,RR,RR,RR
28,1.037,23.25,73.33,10,40,2.929,1.423,549,5.0,uniform_heavy,288.821,312.071,230.75,254.0,230.214,253.464,460.036,483.286,287.643,310.893,SJF,SJF,SJF
11,0.2,5,1.455,3,7,3.455,1.702,637.545,5.0,near_simultaneous_uniform,24.273,29.273,20.455,25.455,20.455,25.455,33.636,38.636,23.727,28.727,SJF,SJF,SJF
19,0.444,9.368,249.496,1,52,2.421,1.086,503.211,2.967,interactive_short,126.421,135.789,52.0,61.368,24.0,33.368,43.053,52.421,56.316,65.684,RR,RR,RR
8,1.143,19.25,536.938,1,56,2.5,1.5,498.375,2.406,interactive_short,110.0,129.25,54.375,73.625,19.5,38.75,42.0,61.25,57.5,76.75,RR,RR,RR
36,1.029,23.944,69.775,10,40,2.722,1.867,579.556,5.0,uniform_heavy,402.694,426.639,316.361,340.306,315.806,339.75,631.528,655.472,377.889,401.833,SJF,SJF,SJF
12,1.091,21.833,98.972,6,40,3.75,1.521,494.25,5.0,priority_correlated,105.167,127.0,81.167,103.0,81.083,102.917,159.333,181.167,82.583,104.417,SJF,SJF,SJF
10,1,17.8,115.16,1,37,3.8,2.36,579.7,3.87,priority_anticorrelated,94.3,112.1,54.0,71.8,48.0,65.8,101.4,119.2,103.8,121.6,SJF,SJF,SJF
19,0.111,10,2.105,8,12,3.368,1.917,532.895,5.0,near_simultaneous_uniform,90.211,100.211,81.474,91.474,81.474,91.474,147.0,157.0,86.789,96.789,SJF,SJF,SJF
16,0.133,7.812,1.652,6,10,3.312,1.59,487.812,5.0,near_simultaneous_uniform,59.438,67.25,51.625,59.438,51.625,59.438,97.875,105.688,57.938,65.75,SJF,SJF,SJF
48,1.021,23.104,142.302,1,40,3.854,2.333,515.229,5.0,priority_correlated,536.833,559.938,366.396,389.5,363.854,386.958,741.875,764.979,370.708,393.812,SJF,SJF,Priority
10,0.222,15.2,1.76,14,18,2.1,0.89,470.6,5.0,near_simultaneous_uniform,66.6,81.8,64.0,79.2,64.0,79.2,121.5,136.7,66.8,82.0,SJF,SJF,SJF
28,0.296,8,253.929,1,59,2.393,1.381,580.036,3.343,interactive_short,173.25,181.25,67.643,75.643,29.357,37.357,54.25,62.25,74.286,82.286,RR,RR,RR
12,1.636,24.333,209.889,1,49,5.833,6.139,475.583,4.358,bursty_mixed,135.75,160.083,100.0,124.333,78.667,103.0,160.417,184.75,153.083,177.417,SJF,SJF,SJF
13,1.083,24.154,118.899,5,40,3,1.846,738.308,5.0,priority_anticorrelated,135.0,159.154,99.231,123.385,99.231,123.385,200.615,224.769,178.154,202.308,SJF,SJF,SJF
16,1.067,23.875,126.984,1,39,3.062,2.309,491.562,5.0,priority_anticorrelated,169.562,193.438,131.5,155.375,124.062,147.938,242.375,266.25,219.75,243.625,SJF,SJF,SJF
28,2.037,28.714,258.204,2,50,4.143,5.48,601.714,5.0,bursty_mixed,352.036,380.75,238.893,267.607,238.25,266.964,487.107,515.821,341.286,370.0,SJF,SJF,SJF
37,1,18.459,121.113,2,38,3.784,1.899,580.297,5.0,priority_anticorrelated,287.162,305.622,199.243,217.703,199.135,217.595,389.324,407.784,418.919,437.378,SJF,SJF,SJF
28,0.296,8.357,293.087,1,59,2.071,1.352,423.071,3.493,interactive_short,179.679,188.036,78.5,86.857,29.036,37.393,52.071,60.429,95.714,104.071,RR,RR,RR
50,0.98,20.88,161.266,1,40,3.54,2.848,552.92,5.0,priority_correlated,442.9,463.78,305.64,326.52,305.36,326.24,600.8,621.68,309.82,330.7,SJF,SJF,Priority
38,3.73,15.474,69.512,1,30,2.842,1.343,560.816,3.5,high_arrival_spread,212.974,228.447,145.368,160.842,137.053,152.526,287.658,303.132,207.237,222.711,SJF,SJF,SJF
5,1,37.2,49.36,29,48,2.8,0.96,419.6,3.577,batch_long,66.8,104.0,62.6,99.8,62.6,99.8,125.0,162.2,72.2,109.4,SJF,SJF,SJF
15,0.357,32.867,56.116,23,50,2.933,2.329,591.533,5.0,batch_long,223.2,256.067,205.733,238.6,198.333,231.2,388.667,421.533,236.6,269.467,SJF,SJF,SJF
46,1,24.348,72.27,10,39,2.652,1.792,543.739,5.0,uniform_heavy,542.326,566.674,418.935,443.283,416.348,440.696,837.826,862.174,522.826,547.174,SJF,SJF,SJF
42,1,19.81,143.583,1,39,3.667,2.508,571.786,5.0,priority_anticorrelated,382.19,402.0,245.024,264.833,244.381,264.19,491.048,510.857,506.881,526.69,SJF,SJF,SJF
47,1,22.915,128.801,2,39,3.17,2.184,610.362,5.0,priority_anticorrelated,519.511,542.426,358.617,381.532,357.979,380.894,714.936,737.851,654.957,677.872,SJF,SJF,SJF
32,1,24.188,90.902,10,40,3,1.938,538.844,5.0,uniform_heavy,367.594,391.781,278.406,302.594,274.406,298.594,553.406,577.594,355.5,379.688,SJF,SJF,SJF
19,0.111,7.684,2.006,6,10,3.368,1.601,524.263,5.0,near_simultaneous_uniform,70.895,78.579,60.684,68.368,60.684,68.368,112.947,120.632,68.158,75.842,SJF,SJF,SJF
23,1.045,22.739,127.584,1,40,3.261,1.845,578.565,5.0,priority_anticorrelated,251.783,274.522,169.478,192.217,168.609,191.348,337.435,360.174,309.13,331.87,SJF,SJF,SJF
18,0.412,7.222,235.728,1,53,2.167,0.583,536.5,2.167,interactive_short,100.778,108.0,52.0,59.222,11.833,19.056,25.111,32.333,68.5,75.722,RR,RR,RR
38,0.216,6.289,163.469,1,54,2.026,0.973,555.658,3.855,interactive_short,167.789,174.079,76.474,82.763,37.395,43.684,59.026,65.316,97.632,103.921,RR,RR,RR
9,0.625,40.556,52.025,27,50,2.667,1.778,538.444,5.0,batch_long,144.444,185.0,142.0,182.556,141.556,182.111,274.889,315.444,154.889,195.444,SJF,SJF,SJF
50,0.959,25.74,84.752,10,40,3.12,2.226,571.14,5.0,uniform_heavy,609.7,635.44,481.42,507.16,477.38,503.12,942.34,968.08,572.7,598.44,SJF,SJF,SJF
6,0.4,16.833,1.806,15,19,3.167,2.806,870.833,4.81,near_simultaneous_uniform,40.167,57.0,39.0,55.833,39.0,55.833,72.667,89.5,39.0,55.833,SJF,SJF,SJF
5,1.25,20.6,1.84,19,22,3.6,0.24,365.2,3.815,priority_correlated,38.6,59.2,37.8,58.4,37.4,58.0,72.8,93.4,38.0,58.6,SJF,SJF,SJF
25,1.958,27.56,192.886,6,50,4.36,6.47,592.8,5.0,bursty_mixed,274.64,302.2,216.92,244.48,211.08,238.64,416.44,444.0,327.56,355.12,SJF,SJF,SJF
35,1,27.171,78.313,10,40,3.343,2.225,564.4,5.0,uniform_heavy,465.229,492.4,363.429,390.6,357.686,384.857,723.543,750.714,437.314,464.486,SJF,SJF,SJF
23,1.045,17.348,144.401,2,39,3.087,2.601,603.174,5.0,priority_correlated,193.696,211.043,105.652,123.0,105.348,122.696,212.174,229.522,108.217,125.565,SJF,SJF,SJF
9,2,23.444,123.358,8,43,4.778,5.728,558.556,3.576,bursty_mixed,96.778,120.222,76.333,99.778,63.556,87.0,125.556,149.0,89.667,113.111,SJF,SJF,SJF
6,2.4,9.667,16.556,4,16,4.333,4.556,388.5,2.071,bursty_mixed,22.667,32.333,15.833,25.5,14.167,23.833,29.833,39.5,20.667,30.333,SJF,SJF,SJF
17,2,4.176,8.498,1,10,3.176,1.675,670.529,1.69,uniform_light,17.118,21.294,10.059,14.235,7.824,12.0,18.647,22.824,17.0,21.176,SJF,SJF,SJF
24,0.957,20.458,138.582,2,40,3.583,2.41,526.958,5.0,priority_correlated,234.667,255.125,155.333,175.792,147.042,167.5,294.917,315.375,158.042,178.5,SJF,SJF,Priority
40,2.026,26.45,177.298,2,50,4.275,4.449,521.55,5.0,bursty_mixed,510.75,537.2,337.0,363.45,335.4,361.85,686.025,712.475,485.0,511.45,SJF,SJF,SJF
8,2.143,23.75,126.438,12,46,4.875,6.109,685.5,3.115,bursty_mixed,77.875,101.625,51.875,75.625,51.875,75.625,106.125,129.875,78.875,102.625,SJF,SJF,SJF
22,0.333,8.364,246.05,1,56,2.318,0.944,575.364,2.921,interactive_short,137.773,146.136,21.045,29.409,20.909,29.273,42.636,51.0,37.364,45.727,SJF,SJF,SJF
43,0.976,23.14,77.376,10,38,3.326,2.173,557.86,5.0,uniform_heavy,459.744,482.884,357.721,380.86,357.326,380.465,708.977,732.116,474.302,497.442,SJF,SJF,SJF
13,0.167,20,1.692,18,22,3.231,2.485,504.692,5.0,near_simultaneous_uniform,118.154,138.154,114.154,134.154,114.154,134.154,218.846,238.846,118.077,138.077,SJF,SJF,SJF
9,0.625,35.444,115.358,20,47,2.333,0.889,534,5.0,batch_long,159.333,194.778,123.889,159.333,114.444,149.889,228.111,263.556,142.667,178.111,SJF,SJF,SJF
14,0.154,17.357,1.658,15,19,2.786,2.168,542.643,5.0,near_simultaneous_uniform,110.429,127.786,106.643,124.0,106.643,124.0,201.143,218.5,113.0,130.357,SJF,SJF,SJF
11,0.2,17.273,2.017,16,20,3.182,1.421,596,5.0,near_simultaneous_uniform,85.818,103.091,81.0,98.273,81.0,98.273,155.364,172.636,83.909,101.182,SJF,SJF,SJF
20,0.105,12.85,2.027,11,15,3.25,1.688,641.15,5.0,near_simultaneous_uniform,123.65,136.5,113.25,126.1,113.25,126.1,212.45,225.3,121.2,134.05,SJF,SJF,SJF
40,0.205,5.975,139.724,1,54,2.075,0.969,599.075,3.855,interactive_short,169.8,175.775,78.575,84.55,40.45,46.425,64.9,70.875,98.425,104.4,RR,RR,RR
42,1,20.214,126.264,1,40,3.571,2.054,538.31,5.0,priority_anticorrelated,373.738,393.952,262.571,282.786,261.81,282.024,516.571,536.786,518.238,538.452,SJF,SJF,SJF
15,0.143,6.333,1.289,4,8,2.8,2.56,619.867,5.0,near_simultaneous_uniform,44.267,50.6,39.0,45.333,38.933,45.267,69.133,75.467,45.0,51.333,SJF,SJF,SJF
20,0.105,17.3,2.21,15,19,3.05,2.348,558.5,5.0,near_simultaneous_uniform,165.7,183.0,154.85,172.15,154.85,172.15,296.3,313.6,163.65,180.95,SJF,SJF,SJF
34,0.212,4.912,104.022,1,55,2.176,0.851,504.853,2.694,interactive_short,115.324,120.235,28.706,33.618,28.706,33.618,48.176,53.088,54.353,59.265,SJF,SJF,SJF
24,2.087,5.125,7.276,1,10,3.333,1.889,428.25,2.121,uniform_light,33.75,38.875,25.792,30.917,25.625,30.75,45.583,50.708,36.875,42.0,SJF,SJF,SJF
34,0.909,18.676,120.042,2,40,3.206,2.281,555.118,5.0,priority_correlated,299.235,317.912,193.353,212.029,188.294,206.971,369.118,387.794,196.471,215.147,SJF,SJF,SJF
43,2.024,27.023,284.581,1,50,4.558,4.991,493.837,5.0,bursty_mixed,528.558,555.581,333.419,360.442,322.419,349.442,664.116,691.14,553.395,580.419,SJF,SJF,SJF
22,4.095,16.591,54.787,2,27,3.227,1.085,568.864,3.23,high_arrival_spread,135.136,151.727,93.818,110.409,93.318,109.909,197.545,214.136,143.136,159.727,SJF,SJF,SJF
8,1,18.25,466.688,1,52,2.75,0.938,596.125,2.475,interactive_short,99.75,118.0,36.25,54.5,19.5,37.75,41.0,59.25,37.5,55.75,SJF,SJF,RR
25,3.958,17.56,69.606,1,30,3.08,1.594,632.68,3.512,high_arrival_spread,180.84,198.4,126.12,143.68,124.08,141.64,261.64,279.2,180.68,198.24,SJF,SJF,SJF
26,0.32,7.154,139.746,1,48,2.269,1.581,593,3.321,interactive_short,129.5,136.654,54.577,61.731,31.808,38.962,53.385,60.538,60.923,68.077,RR,RR,RR
13,0.167,16,1.385,14,18,3.077,0.994,503.538,5.0,near_simultaneous_uniform,95.615,111.615,91.154,107.154,91.077,107.077,172.769,188.769,93.077,109.077,SJF,SJF,SJF
15,0.143,11.2,1.76,9,13,3.267,1.929,569.6,5.0,near_simultaneous_uniform,74.733,85.933,72.0,83.2,72.0,83.2,133.267,144.467,74.8,86.0,SJF,SJF,SJF
17,0.125,7.118,2.574,5,9,3.176,1.91,683.588,5.0,near_simultaneous_uniform,55.588,62.706,48.529,55.647,48.529,55.647,90.471,97.588,53.0,60.118,SJF,SJF,SJF
9,0.25,19.333,1.778,18,21,3.222,1.506,530.333,5.0,near_simultaneous_uniform,75.0,94.333,73.0,92.333,73.0,92.333,141.444,160.778,76.222,95.556,SJF,SJF,SJF
9,1,22.667,99.778,4,38,3.333,2.222,549.556,4.435,priority_anticorrelated,92.778,115.444,68.333,91.0,63.778,86.444,124.667,147.333,111.778,134.444,SJF,SJF,SJF
19,0.444,9.842,311.501,1,59,2.421,0.665,610.263,2.791,interactive_short,144.737,154.579,52.842,62.684,21.579,31.421,42.789,52.632,77.263,87.105,RR,RR,RR
10,0.889,12.4,242.44,1,40,2.1,1.49,383,2.583,interactive_short,88.2,100.6,37.7,50.1,16.3,28.7,37.0,49.4,47.0,59.4,RR,RR,RR
25,0.333,6.44,128.646,1,46,2.24,1.062,656.64,2.981,interactive_short,118.32,124.76,46.16,52.6,24.16,30.6,44.84,51.28,52.72,59.16,RR,RR,RR
30,1.034,21.4,129.24,4,40,3.367,2.166,613.767,5.0,priority_anticorrelated,300.467,321.867,212.5,233.9,198.867,220.267,403.2,424.6,390.733,412.133,SJF,SJF,SJF
30,2.069,15.633,120.766,1,37,5.2,3.493,540.933,4.835,bursty_mixed,213.633,229.267,112.967,128.6,112.567,128.2,237.167,252.8,193.467,209.1,SJF,SJF,SJF
9,2,6.222,13.284,1,10,3.333,2,523.444,2.154,uniform_light,13.444,19.667,10.222,16.444,9.556,15.778,18.667,24.889,13.556,19.778,SJF,SJF,SJF
34,0.97,23.794,118.105,3,39,3.882,1.927,550.206,5.0,priority_correlated,386.824,410.618,277.735,301.529,275.882,299.676,551.647,575.441,281.029,304.824,SJF,SJF,SJF
23,1.864,29.043,234.563,1,50,4.174,5.274,555.609,5.0,bursty_mixed,278.652,307.696,217.913,246.957,205.826,234.87,408.913,437.957,325.565,354.609,SJF,SJF,SJF
13,0.167,20.154,1.822,18,22,2.769,2.178,537.615,5.0,near_simultaneous_uniform,117.846,138.0,115.077,135.231,115.077,135.231,222.846,243.0,117.846,138.0,SJF,SJF,SJF
19,0.889,20.474,86.881,10,37,2.474,1.934,493.053,5.0,uniform_heavy,166.105,186.579,127.842,148.316,127.842,148.316,251.263,271.737,159.947,180.421,SJF,SJF,SJF
19,0.444,9.737,269.036,1,60,2.211,1.114,580.053,2.721,interactive_short,136.947,146.684,50.211,59.947,24.421,34.158,44.368,54.105,77.105,86.842,RR,RR,RR
11,0.2,17.364,1.322,15,19,4.091,0.628,557.364,5.0,near_simultaneous_uniform,84.727,102.091,82.273,99.636,82.273,99.636,158.636,176.0,84.0,101.364,SJF,SJF,SJF
35,1.941,4.457,7.162,1,9,2.771,1.262,549.171,2.08,uniform_light,53.971,58.429,27.143,31.6,26.743,31.2,62.286,66.743,58.914,63.371,SJF,SJF,SJF
43,1,16.907,111.805,1,40,3.047,1.998,619.605,5.0,priority_correlated,350.837,367.744,211.651,228.558,208.837,225.744,422.209,439.116,214.256,231.163,SJF,SJF,Priority
12,1.818,4.583,7.576,1,10,3.25,1.521,525.083,1.833,uniform_light,22.583,27.167,12.333,16.917,11.417,16.0,26.833,31.417,19.083,23.667,SJF,SJF,SJF
44,2,4.864,7.527,1,10,2.659,1.634,651.5,2.229,uniform_light,55.091,59.955,37.023,41.886,36.568,41.432,66.932,71.795,55.75,60.614,SJF,SJF,SJF
38,1,26.974,82.394,10,40,2.895,2.094,484.658,5.0,uniform_heavy,456.237,483.211,383.211,410.184,383.211,410.184,752.263,779.237,460.737,487.711,SJF,SJF,SJF
45,1.955,5.711,10.072,1,10,2.756,1.918,492.333,2.677,uniform_light,89.667,95.378,53.511,59.222,52.911,58.622,114.133,119.844,93.156,98.867,SJF,SJF,SJF
7,1.167,21.857,128.408,7,40,3.714,1.918,429,3.255,priority_correlated,48.0,69.857,43.857,65.714,40.714,62.571,76.857,98.714,44.0,65.857,SJF,SJF,SJF
11,0.6,16.909,118.81,2,36,3,1.818,576,4.429,priority_correlated,72.273,89.182,48.818,65.727,48.818,65.727,93.364,110.273,49.545,66.455,SJF,SJF,SJF
22,0.857,21.273,124.471,2,38,3.591,2.06,654.045,5.0,priority_correlated,216.091,237.364,148.409,169.682,145.273,166.545,288.0,309.273,149.591,170.864,SJF,SJF,SJF
6,1.8,5.333,9.222,1,10,2.5,1.25,728.333,1.684,uniform_light,5.833,11.167,4.667,10.0,4.5,9.833,8.167,13.5,5.833,11.167,SJF,SJF,SJF
16,0.8,19.938,119.309,2,40,3.562,1.996,481.812,5.0,priority_anticorrelated,133.625,153.562,101.375,121.312,95.188,115.125,184.75,204.688,191.312,211.25,SJF,SJF,SJF
48,1.979,25.167,178.722,3,47,4.792,5.498,525.854,5.0,bursty_mixed,510.688,535.854,361.188,386.354,361.188,386.354,734.104,759.271,529.167,554.333,SJF,SJF,SJF
8,0.286,17.5,2.25,15,19,2.75,1.688,494.75,5.0,near_simultaneous_uniform,60.875,78.375,58.0,75.5,57.5,75.0,111.125,128.625,60.0,77.5,SJF,SJF,SJF
36,1.029,19.083,143.188,1,40,3.667,2.333,522.556,5.0,priority_anticorrelated,334.333,353.417,201.639,220.722,194.611,213.694,394.917,414.0,433.25,452.333,SJF,SJF,SJF
43,1,19.767,156.132,1,40,3.349,2.646,510.558,5.0,priority_correlated,397.302,417.07,249.907,269.674,245.791,265.558,489.279,509.047,251.953,271.721,SJF,SJF,SJF
27,2,5.593,7.945,1,10,3.148,2.348,544.889,2.435,uniform_light,51.815,57.407,33.852,39.444,33.481,39.074,65.222,70.815,51.0,56.593,SJF,SJF,SJF
11,0.8,11.636,281.322,1,50,2.545,1.884,699.091,2.207,interactive_short,92.818,104.455,33.455,45.091,13.364,25.0,31.727,43.364,35.545,47.182,RR,RR,RR
40,0.974,24.2,105.06,10,39,2.6,2.14,572.55,5.0,uniform_heavy,450.8,475.0,345.225,369.425,341.2,365.4,672.55,696.75,472.575,496.775,SJF,SJF,SJF
27,0.962,22.704,71.986,11,39,2.741,2.118,491.704,5.0,uniform_heavy,301.556,324.259,219.0,241.704,218.63,241.333,445.148,467.852,282.63,305.333,SJF,SJF,SJF
7,0.333,18.429,0.816,17,19,3.429,1.388,577.857,5.0,near_simultaneous_uniform,53.429,71.857,53.143,71.571,53.143,71.571,101.429,119.857,54.571,73.0,SJF,SJF,FCFS
6,0.4,19.5,3.25,18,22,3.333,1.222,696.5,4.875,near_simultaneous_uniform,49.0,68.5,47.167,66.667,45.333,64.833,90.0,109.5,50.0,69.5,SJF,SJF,SJF
12,0.182,8.917,1.41,6,10,2.917,2.576,555,5.0,near_simultaneous_uniform,47.167,56.083,44.583,53.5,44.5,53.417,80.833,89.75,48.667,57.583,SJF,SJF,SJF
38,4,15.5,71.829,1,30,2.737,1.615,496.974,3.309,high_arrival_spread,206.211,221.711,137.711,153.211,136.974,152.474,290.658,306.158,195.842,211.342,SJF,SJF,SJF
9,0.5,38.889,59.654,29,50,3.333,0.889,637.333,5.0,batch_long,143.556,182.444,141.222,180.111,135.0,173.889,265.444,304.333,153.111,192.0,SJF,SJF,SJF
36,2.029,5.389,6.738,1,9,3.139,2.342,551.361,2.425,uniform_light,63.222,68.611,41.722,47.111,41.583,46.972,78.111,83.5,62.861,68.25,SJF,SJF,SJF
26,0.32,7.346,203.226,1,54,2.231,0.562,604.154,3.081,interactive_short,146.0,153.346,60.308,67.654,23.731,31.077,45.692,53.038,94.5,101.846,RR,RR,RR
13,1.833,20.077,141.148,2,45,3.462,3.941,559.923,3.896,bursty_mixed,94.462,114.538,66.692,86.769,66.538,86.615,138.077,158.154,99.308,119.385,SJF,SJF,SJF
30,1.034,20.867,106.782,6,40,3.6,1.84,596.6,5.0,priority_correlated,301.633,322.5,216.6,237.467,203.767,224.633,411.2,432.067,220.6,241.467,SJF,SJF,Priority
12,0.182,6.167,1.972,4,8,2.667,2.556,680.333,5.0,near_simultaneous_uniform,34.0,40.167,28.333,34.5,28.333,34.5,53.5,59.667,31.667,37.833,SJF,SJF,SJF
20,0.421,9,229.8,1,49,2.2,1.16,566.95,3.158,interactive_short,133.75,142.75,51.65,60.65,25.55,34.55,45.1,54.1,56.5,65.5,RR,RR,RR
28,1.926,4.75,8.045,1,10,2.786,2.311,613.357,2.145,uniform_light,44.5,49.25,23.393,28.143,23.0,27.75,49.036,53.786,45.393,50.143,SJF,SJF,SJF
38,1.027,20.763,117.865,1,40,3.553,1.879,576.237,5.0,priority_correlated,354.868,375.632,247.211,267.974,247.158,267.921,498.868,519.632,250.605,271.368,SJF,SJF,Priority
25,0.333,7.36,199.27,1,49,2.24,1.302,384.48,3.228,interactive_short,137.72,145.08,55.2,62.56,23.04,30.4,44.04,51.4,60.56,67.92,RR,RR,RR
7,0.833,18.143,124.98,2,34,3.143,2.122,763,3.256,priority_correlated,61.286,79.429,33.429,51.571,31.0,49.143,61.429,79.571,33.857,52.0,SJF,SJF,SJF
17,0.125,5.294,2.796,3,7,3.118,1.633,532.471,5.0,near_simultaneous_uniform,42.294,47.588,33.706,39.0,33.706,39.0,55.353,60.647,42.059,47.353,SJF,SJF,SJF
36,3.6,15.083,82.576,1,30,3.306,2.101,554.528,3.481,high_arrival_spread,218.444,233.528,125.083,140.167,124.5,139.583,266.0,281.083,224.75,239.833,SJF,SJF,SJF
46,1,22.522,69.38,10,40,3.261,1.802,558.348,5.0,uniform_heavy,497.935,520.457,383.109,405.63,377.913,400.435,766.478,789.0,539.022,561.543,SJF,SJF,SJF
15,0.357,37.8,66.96,20,49,2.533,1.716,609.6,5.0,batch_long,275.2,313.0,232.2,270.0,229.6,267.4,461.267,499.067,274.8,312.6,SJF,SJF,SJF
27,0.846,18.815,119.262,1,36,3.222,1.877,499.296,5.0,priority_correlated,203.0,221.815,149.0,167.815,149.0,167.815,290.222,309.037,151.741,170.556,SJF,SJF,Priority
33,2,23.909,152.446,1,45,3.97,5.545,614.818,5.0,bursty_mixed,370.576,394.485,257.121,281.03,240.879,264.788,496.576,520.485,355.061,378.97,SJF,SJF,SJF
30,1,22.7,133.343,4,40,3.3,2.01,590.533,5.0,priority_anticorrelated,297.567,320.267,216.6,239.3,216.433,239.133,421.6,444.3,396.933,419.633,SJF,SJF,SJF
5,1,29.6,12.24,26,36,2.4,0.24,675.4,3.7,priority_anticorrelated,55.8,85.4,52.8,82.4,52.8,82.4,105.8,135.4,60.6,90.2,SJF,SJF,SJF
5,1,26.8,94.16,12,38,2.6,1.04,410.8,3.19,uniform_heavy,46.0,72.8,40.4,67.2,38.4,65.2,74.4,101.2,48.2,75.0,SJF,SJF,SJF
